x,y
613.3,2.27662e+08
613.4,-2.12616e+08
613.5,1.2909e+08
613.6,-3.91365e+06
613.7,-1.22646e+08
613.8,2.09835e+08
613.9,-2.29539e+08
614,1.75348e+08
614.1,-6.46395e+07
614.2,-6.69923e+07
614.3,1.7718e+08
614.4,-2.30421e+08
614.5,2.09515e+08
614.6,-1.21122e+08
614.7,-6.36062e+06
614.8,1.31919e+08
614.9,-2.15121e+08
615,2.29131e+08
615.1,-1.69372e+08
615.2,5.50143e+07
615.3,7.71704e+07
615.4,-1.84634e+08
615.5,2.32748e+08
615.6,-2.0596e+08
615.7,1.12824e+08
615.8,1.6733e+07
615.9,-1.41028e+08
616,2.20032e+08
616.1,-2.28259e+08
616.2,1.62991e+08
616.3,-4.51749e+07
616.4,-8.73033e+07
616.5,1.91798e+08
616.6,-2.34632e+08
616.7,2.01953e+08
616.8,-1.04211e+08
616.9,-2.71834e+07
617,1.49952e+08
617.1,-2.24554e+08
617.2,2.26919e+08
617.3,-1.56215e+08
617.4,3.51389e+07
617.5,9.737e+07
617.6,-1.98653e+08
617.7,2.36066e+08
617.8,-1.97498e+08
617.9,9.52962e+07
618,3.76917e+07
618.1,-1.58671e+08
618.2,2.28674e+08
618.3,-2.25109e+08
618.4,1.49052e+08
618.5,-2.49245e+07
618.6,-1.07349e+08
618.7,2.05184e+08
618.8,-2.37041e+08
618.9,1.92599e+08
619,-8.60942e+07
619.1,-4.8237e+07
619.2,1.67166e+08
619.3,-2.3238e+08
619.4,2.22828e+08
619.5,-1.41513e+08
619.6,1.45507e+07
619.7,1.1722e+08
619.8,-2.11372e+08
619.9,2.37551e+08
620,-1.8726e+08
620.1,7.66208e+07
620.2,5.87986e+07
620.3,-1.75415e+08
620.4,2.35658e+08
620.5,-2.20075e+08
620.6,1.3361e+08
620.7,-4.03657e+06
620.8,-1.26962e+08
620.9,2.17203e+08
621,-2.3759e+08
621.1,1.81489e+08
621.2,-6.68924e+07
621.3,-6.9355e+07
621.4,1.83401e+08
621.5,-2.38499e+08
621.6,2.16851e+08
621.7,-1.25354e+08
621.8,-6.59797e+06
621.9,1.36552e+08
622,-2.2266e+08
622.1,2.37152e+08
622.2,-1.75292e+08
622.3,5.69259e+07
622.4,7.9885e+07
622.5,-1.91104e+08
622.6,2.40892e+08
622.7,-2.13158e+08
622.8,1.16758e+08
622.9,1.73327e+07
623,-1.45971e+08
623.1,2.27729e+08
623.2,-2.36234e+08
623.3,1.68677e+08
623.4,-4.6739e+07
623.5,-9.03669e+07
623.6,1.98505e+08
623.7,-2.42827e+08
623.8,2.08998e+08
623.9,-1.07836e+08
624,-2.81469e+07
624.1,1.55197e+08
624.2,-2.32394e+08
624.3,2.34832e+08
624.4,-1.61653e+08
624.5,3.63499e+07
624.6,1.00779e+08
624.7,-2.05588e+08
624.8,2.44295e+08
624.9,-2.04374e+08
625,9.86038e+07
625.1,3.90196e+07
625.2,-1.6421e+08
625.3,2.36643e+08
625.4,-2.32944e+08
625.5,1.54231e+08
625.6,-2.57776e+07
625.7,-1.11099e+08
625.8,2.12332e+08
625.9,-2.45289e+08
626,1.99291e+08
626.1,-8.90754e+07
626.2,-4.99293e+07
626.3,1.72989e+08
626.4,-2.40463e+08
626.5,2.30569e+08
626.6,-1.4642e+08
626.7,1.50415e+07
626.8,1.21306e+08
626.9,-2.18723e+08
627,2.45801e+08
627.1,-1.93755e+08
627.2,7.92674e+07
627.3,6.08545e+07
627.4,-1.81515e+08
627.5,2.4384e+08
627.6,-2.27706e+08
627.7,1.38233e+08
627.8,-4.16166e+06
627.9,-1.31378e+08
628,2.24742e+08
628.1,-2.45826e+08
628.2,1.87771e+08
628.3,-6.91967e+07
628.4,-7.1773e+07
628.5,1.89766e+08
628.6,-2.46764e+08
628.7,2.24357e+08
628.8,-1.29682e+08
628.9,-6.84146e+06
629,1.41292e+08
629.1,-2.30374e+08
629.2,2.45358e+08
629.3,-1.81348e+08
629.4,5.8881e+07
629.5,8.26629e+07
629.6,-1.97723e+08
629.7,2.49224e+08
629.8,-2.20522e+08
629.9,1.20781e+08
630,1.79469e+07
630.1,-1.51028e+08
630.2,2.35603e+08
630.3,-2.44392e+08
630.4,1.74493e+08
630.5,-4.83385e+07
630.6,-9.35016e+07
630.7,2.05368e+08
630.8,-2.5121e+08
630.9,2.16204e+08
631,-1.11544e+08
631.1,-2.91332e+07
631.2,1.60563e+08
631.3,-2.40415e+08
631.4,2.42927e+08
631.5,-1.67216e+08
631.6,3.75881e+07
631.7,1.04267e+08
631.8,-2.12682e+08
631.9,2.52714e+08
632,-2.11407e+08
632.1,1.01987e+08
632.2,4.03787e+07
632.3,-1.69877e+08
632.4,2.44796e+08
632.5,-2.40959e+08
632.6,1.59528e+08
632.7,-2.66496e+07
632.8,-1.14936e+08
632.9,2.19645e+08
633,-2.53726e+08
633.1,2.06137e+08
633.2,-9.21243e+07
633.3,-5.16611e+07
633.4,1.78947e+08
633.5,-2.48731e+08
633.6,2.38488e+08
633.7,-1.51439e+08
633.8,1.55429e+07
633.9,1.25487e+08
634,-2.26242e+08
634.1,2.5424e+08
634.2,-2.00397e+08
634.3,8.19739e+07
634.4,6.29581e+07
634.5,-1.87754e+08
634.6,2.52209e+08
634.7,-2.35512e+08
634.8,1.42962e+08
634.9,-4.28893e+06
635,-1.35896e+08
635.1,2.32453e+08
635.2,-2.5425e+08
635.3,1.94196e+08
635.4,-7.1553e+07
635.5,-7.42469e+07
635.6,1.96276e+08
635.7,-2.55218e+08
635.8,2.32033e+08
635.9,-1.34109e+08
636,-7.0912e+06
636.1,1.46141e+08
636.2,-2.38264e+08
636.3,2.5375e+08
636.4,-1.87541e+08
636.5,6.08799e+07
636.6,8.55047e+07
636.7,-2.04494e+08
636.8,2.57747e+08
636.9,-2.28053e+08
637,1.24896e+08
637.1,1.85758e+07
637.2,-1.56201e+08
637.3,2.43658e+08
637.4,-2.52737e+08
637.5,1.80441e+08
637.6,-4.99737e+07
637.7,-9.67084e+07
637.8,2.12387e+08
637.9,-2.59785e+08
638,2.23574e+08
638.1,-1.15336e+08
638.2,-3.01426e+07
638.3,1.66052e+08
638.4,-2.48619e+08
638.5,2.51206e+08
638.6,-1.72905e+08
638.7,3.88538e+07
638.8,1.07835e+08
638.9,-2.19937e+08
639,2.61324e+08
639.1,-2.186e+08
639.2,1.05446e+08
639.3,4.17693e+07
639.4,-1.75672e+08
639.5,2.53133e+08
639.6,-2.49156e+08
639.7,1.64944e+08
639.8,-2.75406e+07
639.9,-1.1886e+08
640,2.27125e+08
640.1,-2.62354e+08
640.2,2.13137e+08
640.3,-9.52416e+07
640.4,-5.34328e+07
640.5,1.85041e+08
640.6,-2.57187e+08
640.7,2.46585e+08
640.8,-1.56571e+08
640.9,1.6055e+07
641,1.29762e+08
641.1,-2.33931e+08
641.2,2.6287e+08
641.3,-2.0719e+08
641.4,8.47409e+07
641.5,6.51099e+07
641.6,-1.94135e+08
641.7,2.60768e+08
641.8,-2.43494e+08
641.9,1.47797e+08
642,-4.41838e+06
642.1,-1.40517e+08
642.2,2.4034e+08
642.3,-2.62865e+08
642.4,2.00766e+08
642.5,-7.39618e+07
642.6,-7.67773e+07
642.7,2.02934e+08
642.8,-2.63863e+08
642.9,2.39882e+08
643,-1.38636e+08
643.1,-7.34728e+06
643.2,1.511e+08
643.3,-2.46332e+08
643.4,2.62332e+08
643.5,-1.93874e+08
643.6,6.29233e+07
643.7,8.84113e+07
643.8,-2.11418e+08
643.9,2.66461e+08
644,-2.35753e+08
644.1,1.29102e+08
644.2,1.92195e+07
644.3,-1.61491e+08
644.4,2.51893e+08
644.5,-2.61269e+08
644.6,1.86522e+08
644.7,-5.1645e+07
644.8,-9.99879e+07
644.9,2.19565e+08
645,-2.68552e+08
645.1,2.31109e+08
645.2,-1.19212e+08
645.3,-3.11755e+07
645.4,1.71664e+08
645.5,-2.57007e+08
645.6,2.59671e+08
645.7,-1.78721e+08
645.8,4.01472e+07
645.9,1.11483e+08
646,-2.27356e+08
646.1,2.70127e+08
646.2,-2.25954e+08
646.3,1.08982e+08
646.4,4.31918e+07
646.5,-1.81599e+08
646.6,2.61658e+08
646.7,-2.57536e+08
646.8,1.70482e+08
646.9,-2.8451e+07
647,-1.22873e+08
647.1,2.34772e+08
647.2,-2.71176e+08
647.3,2.20294e+08
647.4,-9.84282e+07
647.5,-5.52448e+07
647.6,1.91271e+08
647.7,-2.65833e+08
647.8,2.54864e+08
647.9,-1.61817e+08
648,1.65778e+07
648.1,1.34134e+08
648.2,-2.41793e+08
648.3,2.71693e+08
648.4,-2.14134e+08
648.5,8.75692e+07
648.6,6.73106e+07
648.7,-2.00659e+08
648.8,2.69518e+08
648.9,-2.51654e+08
649,1.52739e+08
649.1,-4.55001e+06
649.2,-1.45241e+08
649.3,2.48402e+08
649.4,-2.71672e+08
649.5,2.07483e+08
649.6,-7.64238e+07
649.7,-7.9365e+07
649.8,2.09742e+08
649.9,-2.72701e+08
650,2.47907e+08
650.1,-1.43262e+08
650.2,-7.60978e+06
650.3,1.56171e+08
650.4,-2.54581e+08
650.5,2.71105e+08
650.6,-2.00348e+08
650.7,6.50115e+07
650.8,9.13833e+07
650.9,-2.18496e+08
651,2.7537e+08
651.1,-2.43625e+08
651.2,1.33402e+08
651.3,1.98783e+07
651.4,-1.66899e+08
651.5,2.60313e+08
651.6,-2.6999e+08
651.7,1.92739e+08
651.8,-5.33528e+07
651.9,-1.03341e+08
652,2.26903e+08
652.1,-2.77514e+08
652.2,2.38811e+08
652.3,-1.23174e+08
652.4,-3.2232e+07
652.5,1.77402e+08
652.6,-2.65582e+08
652.7,2.68323e+08
652.8,-1.84666e+08
652.9,4.14687e+07
653,1.15214e+08
653.1,-2.3494e+08
653.2,2.79125e+08
653.3,-2.33471e+08
653.4,1.12596e+08
653.5,4.46466e+07
653.6,-1.87657e+08
653.7,2.70372e+08
653.8,-2.66102e+08
653.9,1.76142e+08
654,-2.93808e+07
654.1,-1.26976e+08
654.2,2.42589e+08
654.3,-2.80194e+08
654.4,2.27609e+08
654.5,-1.01685e+08
654.6,-5.70978e+07
654.7,1.9764e+08
654.8,-2.7467e+08
654.9,2.63326e+08
655,-1.67179e+08
655.1,1.71115e+07
655.2,1.38603e+08
655.3,-2.4983e+08
655.4,2.80712e+08
655.5,-2.21232e+08
655.6,9.04594e+07
655.7,6.95607e+07
655.8,-2.07328e+08
655.9,2.78461e+08
656,-2.59994e+08
656.1,1.5779e+08
656.2,-4.68382e+06
656.3,-1.50071e+08
656.4,2.56643e+08
656.5,-2.80673e+08
656.6,2.14347e+08
656.7,-7.89394e+07
656.8,-8.20104e+07
656.9,2.167e+08
657,-2.81734e+08
657.1,2.56108e+08
657.2,-1.47991e+08
657.3,-7.87882e+06
657.4,1.61353e+08
657.5,-2.63012e+08
657.6,2.80072e+08
657.7,-2.06963e+08
657.8,6.71451e+07
657.9,9.44216e+07
658,-2.25732e+08
658.1,2.84475e+08
658.2,-2.5167e+08
658.3,1.37796e+08
658.4,2.05524e+07
658.5,-1.72427e+08
658.6,2.68918e+08
658.7,-2.78904e+08
658.8,1.99091e+08
658.9,-5.50975e+07
659,-1.06769e+08
659.1,2.34403e+08
659.2,-2.86674e+08
659.3,2.46683e+08
659.4,-1.27223e+08
659.5,-3.33124e+07
659.6,1.83267e+08
659.7,-2.74345e+08
659.8,2.77166e+08
659.9,-1.90741e+08
660,4.28184e+07
660.1,1.19027e+08
660.2,-2.42692e+08
660.3,2.88322e+08
660.4,-2.41153e+08
660.5,1.16289e+08
660.6,4.61341e+07
660.7,-1.93849e+08
660.8,2.79278e+08
660.9,-2.74856e+08
661,1.81926e+08
661.1,-3.03302e+07
661.2,-1.31169e+08
661.3,2.50578e+08
661.4,-2.89409e+08
661.5,2.35084e+08
661.6,-1.05012e+08
661.7,-5.8992e+07
661.8,2.04149e+08
661.9,-2.83701e+08
662,2.71973e+08
662.1,-1.72658e+08
662.2,1.76561e+07
662.3,1.43171e+08
662.4,-2.58042e+08
662.5,2.89927e+08
662.6,-2.28484e+08
662.7,9.34121e+07
662.8,7.18608e+07
662.9,-2.14144e+08
663,2.87601e+08
663.1,-2.68516e+08
663.2,1.62951e+08
663.3,-4.81981e+06
663.4,-1.55006e+08
663.5,2.65065e+08
663.6,-2.89871e+08
663.7,2.2136e+08
663.8,-8.15093e+07
663.9,-8.47144e+07
664,2.2381e+08
664.1,-2.90964e+08
664.2,2.64487e+08
664.3,-1.52821e+08
664.4,-8.15447e+06
664.5,1.6665e+08
664.6,-2.71627e+08
664.7,2.89234e+08
664.8,-2.13723e+08
664.9,6.93245e+07
665,9.75269e+07
665.1,-2.33125e+08
665.2,2.93778e+08
665.3,-2.59889e+08
665.4,1.42285e+08
665.5,2.12419e+07
665.6,-1.78076e+08
665.7,2.77711e+08
665.8,-2.88012e+08
665.9,2.05582e+08
666,-5.68795e+07
666.1,-1.10272e+08
666.2,2.42066e+08
666.3,-2.96033e+08
666.4,2.54725e+08
666.5,-1.31359e+08
666.6,-3.44172e+07
666.7,1.8926e+08
666.8,-2.833e+08
666.9,2.86201e+08
667,-1.96948e+08
667.1,4.41967e+07
667.2,1.22923e+08
667.3,-2.50612e+08
667.4,2.97718e+08
667.5,-2.49e+08
667.6,1.20061e+08
667.7,4.76546e+07
667.8,-2.00176e+08
667.9,2.88377e+08
668,-2.838e+08
668.1,1.87834e+08
668.2,-3.12996e+07
668.3,-1.35454e+08
668.4,2.58741e+08
668.5,-2.98824e+08
668.6,2.4272e+08
668.7,-1.08411e+08
668.8,-6.09281e+07
668.9,2.108e+08
669,-2.92928e+08
669.1,2.80807e+08
669.2,-1.78254e+08
669.3,1.82118e+07
669.4,1.47838e+08
669.5,-2.66433e+08
669.6,2.99342e+08
669.7,-2.35893e+08
669.8,9.6428e+07
669.9,7.42113e+07
670,-2.21107e+08
670.1,2.96938e+08
670.2,-2.77222e+08
670.3,1.68223e+08
670.4,-4.95797e+06
670.5,-1.6005e+08
670.6,2.73669e+08
670.7,-2.99268e+08
670.8,2.28525e+08
670.9,-8.4134e+07
671,-8.74775e+07
671.1,2.31075e+08
671.2,-3.00394e+08
671.3,2.73048e+08
671.4,-1.57756e+08
671.5,-8.43683e+06
671.6,1.72061e+08
671.7,-2.80428e+08
671.8,2.98593e+08
671.9,-2.20628e+08
672,7.15501e+07
672.1,1.007e+08
672.2,-2.40678e+08
672.3,3.03283e+08
672.4,-2.68286e+08
672.5,1.4687e+08
672.6,2.1947e+07
672.7,-1.83847e+08
672.8,2.86693e+08
672.9,-2.97315e+08
673,2.12211e+08
673.1,-5.8699e+07
673.2,-1.13851e+08
673.3,2.49895e+08
673.4,-3.05594e+08
673.5,2.62941e+08
673.6,-1.35583e+08
673.7,-3.55464e+07
673.8,1.95382e+08
673.9,-2.92447e+08
674,2.9543e+08
674.1,-2.03287e+08
674.2,4.5604e+07
674.3,1.26904e+08
674.4,-2.58703e+08
674.5,3.07316e+08
674.6,-2.57017e+08
674.7,1.23913e+08
674.8,4.92086e+07
674.9,-2.06639e+08
675,2.97672e+08
675.1,-2.92935e+08
675.2,1.93869e+08
675.3,-3.22889e+07
675.4,-1.39832e+08
675.5,2.67079e+08
675.6,-3.0844e+08
675.7,2.5052e+08
675.8,-1.11881e+08
675.9,-6.29065e+07
676,2.17594e+08
676.1,-3.02353e+08
676.2,2.8983e+08
676.3,-1.8397e+08
676.4,1.87786e+07
676.5,1.52606e+08
676.6,-2.75004e+08
676.7,3.08959e+08
676.8,-2.4346e+08
676.9,9.95078e+07
677,7.6613e+07
677.1,-2.28221e+08
677.2,3.06475e+08
677.3,-2.86115e+08
677.4,1.73607e+08
677.5,-5.09832e+06
677.6,-1.65201e+08
677.7,2.82457e+08
677.8,-3.08865e+08
677.9,2.35843e+08
678,-8.6814e+07
678.1,-9.03005e+07
678.2,2.38495e+08
678.3,-3.10025e+08
678.4,2.81791e+08
678.5,-1.62795e+08
678.6,-8.72601e+06
678.7,1.77589e+08
678.8,-2.89418e+08
678.9,3.08153e+08
679,-2.2768e+08
679.1,7.38225e+07
679.2,1.03941e+08
679.3,-2.48393e+08
679.4,3.1299e+08
679.5,-2.76861e+08
679.6,1.51552e+08
679.7,2.26679e+07
679.8,-1.89742e+08
679.9,2.95868e+08
680,-3.06817e+08
680.1,2.18982e+08
680.2,-6.05566e+07
680.3,-1.17507e+08
680.4,2.57891e+08
680.5,-3.15358e+08
680.6,2.7133e+08
680.7,-1.39896e+08
680.8,-3.67005e+07
680.9,2.01635e+08
681,-3.01789e+08
681.1,3.04855e+08
681.2,-2.09761e+08
681.3,4.70403e+07
681.4,1.30971e+08
681.5,-2.66966e+08
681.6,3.17118e+08
681.7,-2.65203e+08
681.8,1.27847e+08
681.9,5.07963e+07
682,-2.1324e+08
682.1,3.07164e+08
682.2,-3.02264e+08
682.3,2.00031e+08
682.4,-3.32985e+07
682.5,-1.44303e+08
682.6,2.75595e+08
682.7,-3.18262e+08
682.8,2.58486e+08
682.9,-1.15425e+08
683,-6.49276e+07
683.1,2.24532e+08
683.2,-3.11978e+08
683.3,2.99044e+08
683.4,-1.89807e+08
683.5,1.93566e+07
683.6,1.57476e+08
683.7,-2.83757e+08
683.8,3.1878e+08
683.9,-2.51186e+08
684,1.02652e+08
684.1,7.90663e+07
684.2,-2.35485e+08
684.3,3.16215e+08
684.4,-2.95195e+08
684.5,1.79104e+08
684.6,-5.24084e+06
684.7,-1.70463e+08
684.8,2.91431e+08
684.9,-3.18666e+08
685,2.43314e+08
685.1,-8.955e+07
685.2,-9.31839e+07
685.3,2.46073e+08
685.4,-3.19861e+08
685.5,2.90718e+08
685.6,-1.6794e+08
685.7,-9.0221e+06
685.8,1.83234e+08
685.9,-2.98597e+08
686,3.17914e+08
686.1,-2.3488e+08
686.2,7.61421e+07
686.3,1.07252e+08
686.4,-2.56271e+08
686.5,3.22902e+08
686.6,-2.85617e+08
686.7,1.56332e+08
686.8,2.34049e+07
686.9,-1.95763e+08
687,3.05236e+08
687.1,-3.16519e+08
687.2,2.25894e+08
687.3,-6.24526e+07
687.4,-1.21241e+08
687.5,2.66056e+08
687.6,-3.25328e+08
687.7,2.79896e+08
687.8,-1.443e+08
687.9,-3.78797e+07
688,2.08021e+08
688.1,-3.11328e+08
688.2,3.14478e+08
688.3,-2.1637e+08
688.4,4.85062e+07
688.5,1.35123e+08
688.6,-2.75403e+08
688.7,3.27126e+08
688.8,-2.73561e+08
688.9,1.31863e+08
689,5.24183e+07
689.1,-2.19981e+08
689.2,3.16857e+08
689.3,-3.11789e+08
689.4,2.06323e+08
689.5,-3.43285e+07
689.6,-1.48869e+08
689.7,2.8429e+08
689.8,-3.28289e+08
689.9,2.66618e+08
690,-1.19043e+08
690.1,-6.6992e+07
690.2,2.31617e+08
690.3,-3.21805e+08
690.4,3.08452e+08
690.5,-1.95766e+08
690.6,1.9946e+07
690.7,1.62449e+08
690.8,-2.92694e+08
690.9,3.28806e+08
691,-2.59075e+08
691.1,1.05862e+08
691.2,8.15718e+07
691.3,-2.42902e+08
691.4,3.26159e+08
691.5,-3.04465e+08
691.6,1.84716e+08
691.7,-5.38553e+06
691.8,-1.75835e+08
691.9,3.00594e+08
692,-3.28672e+08
692.1,2.50942e+08
692.2,-9.23425e+07
692.3,-9.61284e+07
692.4,2.5381e+08
692.5,-3.29902e+08
692.6,2.99832e+08
692.7,-1.73192e+08
692.8,-9.3252e+06
692.9,1.88998e+08
693,-3.07969e+08
693.1,3.27879e+08
693.2,-2.4223e+08
693.3,7.85094e+07
693.4,1.10632e+08
693.5,-2.64315e+08
693.6,3.33021e+08
693.7,-2.94556e+08
693.8,1.61211e+08
693.9,2.4158e+07
694,-2.01909e+08
694.1,3.148e+08
694.2,-3.26424e+08
694.3,2.3295e+08
694.4,-6.43873e+07
694.5,-1.25054e+08
694.6,2.74392e+08
694.7,-3.35506e+08
694.8,2.88641e+08
694.9,-1.48794e+08
695,-3.90843e+07
695.1,2.1454e+08
695.2,-3.21066e+08
695.3,3.24302e+08
695.4,-2.23117e+08
695.5,5.00017e+07
695.6,1.39363e+08
695.7,-2.84017e+08
695.8,3.37343e+08
695.9,-2.82092e+08
696,1.35961e+08
696.1,5.40748e+07
696.2,-2.26863e+08
696.3,3.26751e+08
696.4,-3.21513e+08
696.5,2.12744e+08
696.6,-3.53791e+07
696.7,-1.5353e+08
696.8,2.93167e+08
696.9,-3.38525e+08
697,2.74918e+08
697.1,-1.22734e+08
697.2,-6.91001e+07
697.3,2.3885e+08
697.4,-3.31837e+08
697.5,3.18054e+08
697.6,-2.01847e+08
697.7,2.05467e+07
697.8,1.67526e+08
697.9,-3.01817e+08
698,3.39041e+08
698.1,-2.67126e+08
698.2,1.09137e+08
698.3,8.41301e+07
698.4,-2.50474e+08
698.5,3.36309e+08
698.6,-3.13927e+08
698.7,1.90444e+08
698.8,-5.5324e+06
698.9,-1.81319e+08
699,3.09948e+08
699.1,-3.38884e+08
699.2,2.58727e+08
699.3,-9.5192e+07
699.4,-9.91348e+07
699.5,2.61707e+08
699.6,-3.40151e+08
699.7,3.09135e+08
699.8,-1.78552e+08
699.9,-9.6354e+06
700,1.94882e+08
700.1,-3.17536e+08
700.2,3.3805e+08
700.3,-2.49731e+08
700.4,8.09249e+07
700.5,1.14084e+08
700.6,-2.72525e+08
700.7,3.4335e+08
700.8,-3.03679e+08
700.9,1.66191e+08
701,2.49276e+07
701.1,-2.08183e+08
701.2,3.24561e+08
701.3,-3.36532e+08
701.4,2.40152e+08
701.5,-6.63611e+07
701.6,-1.28946e+08
701.7,2.829e+08
701.8,-3.45894e+08
701.9,2.97565e+08
702,-1.53381e+08
702.1,-4.03146e+07
702.2,2.21194e+08
702.3,-3.31005e+08
702.4,3.34328e+08
702.5,-2.30002e+08
702.6,5.15272e+07
702.7,1.43691e+08
702.8,-2.92809e+08
702.9,3.47771e+08
703,-2.90799e+08
703.1,1.40143e+08
703.2,5.57663e+07
703.3,-2.33887e+08
703.4,3.36849e+08
703.5,-3.31435e+08
703.6,2.19297e+08
703.7,-3.64505e+07
703.8,-1.58289e+08
703.9,3.02226e+08
704,-3.48971e+08
704.1,2.83389e+08
704.2,-1.26501e+08
704.3,-7.12523e+07
704.4,2.46232e+08
704.5,-3.42075e+08
704.6,3.27854e+08
704.7,-2.08053e+08
704.8,2.1159e+07
704.9,1.72708e+08
705,-3.11128e+08
705.1,3.49485e+08
705.2,-2.75343e+08
705.3,1.12478e+08
705.4,8.67418e+07
705.5,-2.58201e+08
705.6,3.46667e+08
705.7,-3.23584e+08
705.8,1.96288e+08
705.9,-5.68144e+06
706,-1.86917e+08
706.1,3.19493e+08
706.2,-3.49307e+08
706.3,2.66671e+08
706.4,-9.80991e+07
706.5,-1.02204e+08
706.6,2.69767e+08
706.7,-3.5061e+08
706.8,3.18627e+08
706.9,-1.84021e+08
707,-9.9528e+06
707.1,2.00887e+08
707.2,-3.27298e+08
707.3,3.48429e+08
707.4,-2.57386e+08
707.5,8.3389e+07
707.6,1.17606e+08
707.7,-2.80903e+08
707.8,3.5389e+08
707.9,-3.12988e+08
708,1.71271e+08
708.1,2.57137e+07
708.2,-2.14586e+08
708.3,3.34523e+08
708.4,-3.46847e+08
708.5,2.475e+08
708.6,-6.83745e+07
708.7,-1.32919e+08
708.8,2.91583e+08
708.9,-3.56494e+08
709,3.06671e+08
709.1,-1.5806e+08
709.2,-4.15708e+07
709.3,2.27985e+08
709.4,-3.41148e+08
709.5,3.44559e+08
709.6,-2.37027e+08
709.7,5.30831e+07
709.8,1.48109e+08
709.9,-3.0178e+08
710,3.58411e+08
710.1,-2.99683e+08
710.2,1.4441e+08
710.3,5.74931e+07
710.4,-2.41055e+08
710.5,3.47153e+08
710.6,-3.4156e+08
710.7,2.25983e+08
710.8,-3.75429e+07
710.9,-1.63145e+08
711,3.1147e+08
711.1,-3.5963e+08
711.2,2.92032e+08
711.3,-1.30344e+08
711.4,-7.34492e+07
711.5,2.53765e+08
711.6,-3.52522e+08
711.7,3.37852e+08
711.8,-2.14385e+08
711.9,2.17829e+07
712,1.77995e+08
712.1,-3.20629e+08
712.2,3.60142e+08
712.3,-2.83726e+08
712.4,1.15887e+08
712.5,8.94073e+07
712.6,-2.66086e+08
712.7,3.57236e+08
712.8,-3.33435e+08
712.9,2.02251e+08
713,-5.83263e+06
713.1,-1.92629e+08
713.2,3.29232e+08
713.3,-3.5994e+08
713.4,2.74776e+08
713.5,-1.01064e+08
713.6,-1.05335e+08
713.7,2.77992e+08
713.8,-3.61282e+08
713.9,3.28312e+08
714,-1.896e+08
714.1,-1.02775e+07
714.2,2.07014e+08
714.3,-3.37259e+08
714.4,3.59018e+08
714.5,-2.65195e+08
714.6,8.59021e+07
714.7,1.21201e+08
714.8,-2.89452e+08
714.9,3.64644e+08
715,-3.22485e+08
715.1,1.76454e+08
715.2,2.65166e+07
715.3,-2.21119e+08
715.4,3.44687e+08
715.5,-3.57371e+08
715.6,2.54996e+08
715.7,-7.04277e+07
715.8,-1.36972e+08
715.9,3.00442e+08
716,-3.67309e+08
716.1,3.15961e+08
716.2,-1.62834e+08
716.3,-4.28533e+07
716.4,2.34914e+08
716.5,-3.51495e+08
716.6,3.54996e+08
716.7,-2.44193e+08
716.8,5.46695e+07
716.9,1.52616e+08
717,-3.10933e+08
717.1,3.69266e+08
717.2,-3.08746e+08
717.3,1.48762e+08
717.4,5.92557e+07
717.5,-2.48368e+08
717.6,3.57665e+08
717.7,-3.51889e+08
717.8,2.32803e+08
717.9,-3.86564e+07
718,-1.68099e+08
718.1,3.20901e+08
718.2,-3.70504e+08
718.3,3.00848e+08
718.4,-1.34264e+08
718.5,-7.56912e+07
718.6,2.6145e+08
718.7,-3.63179e+08
718.8,3.48052e+08
718.9,-2.20843e+08
719,2.24184e+07
719.1,1.83391e+08
719.2,-3.30321e+08
719.3,3.71014e+08
719.4,-2.92277e+08
719.5,1.19364e+08
719.6,9.21274e+07
719.7,-2.74131e+08
719.8,3.68018e+08
719.9,-3.43485e+08
720,2.08333e+08
720.1,-5.98599e+06
720.2,-1.98457e+08
720.3,3.39168e+08
720.4,-3.70788e+08
720.5,2.83043e+08
720.6,-1.04088e+08
720.7,-1.08531e+08
720.8,2.86382e+08
720.9,-3.72168e+08
721,3.38191e+08
721.1,-1.95291e+08
721.2,-1.06096e+07
721.3,2.13265e+08
721.4,-3.4742e+08
721.5,3.6982e+08
721.6,-2.7316e+08
721.7,8.84648e+07
721.8,1.24869e+08
721.9,-2.98173e+08
722,3.75613e+08
722.1,-3.32173e+08
722.2,1.8174e+08
722.3,2.73365e+07
722.4,-2.27784e+08
722.5,3.55054e+08
722.6,-3.68106e+08
722.7,2.62641e+08
722.8,-7.25212e+07
722.9,-1.41108e+08
723,3.09479e+08
723.1,-3.7834e+08
723.2,3.25437e+08
723.3,-1.67702e+08
723.4,-4.41624e+07
723.5,2.41982e+08
723.6,-3.6205e+08
723.7,3.65641e+08
723.8,-2.51502e+08
723.9,5.62867e+07
724,1.57214e+08
724.1,-3.2027e+08
724.2,3.80337e+08
724.3,-3.1799e+08
724.4,1.532e+08
724.5,6.10543e+07
724.6,-2.55828e+08
724.7,3.68388e+08
724.8,-3.62424e+08
724.9,2.39759e+08
725,-3.97913e+07
725.1,-1.73154e+08
725.2,3.30521e+08
725.3,-3.81594e+08
725.4,3.0984e+08
725.5,-1.38261e+08
725.6,-7.79789e+07
725.7,2.69289e+08
725.8,-3.74049e+08
725.9,3.58455e+08
726,-2.2743e+08
726.1,2.30657e+07
726.2,1.88894e+08
726.3,-3.40207e+08
726.4,3.82101e+08
726.5,-3.00998e+08
726.6,1.22909e+08
726.7,9.49025e+07
726.8,-2.82336e+08
726.9,3.79015e+08
727,-3.53735e+08
